sample,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
72,-0.06107618033766915,0.5732894762992551,0.2606207829134568,-0.07664337478519578,-0.16665411450823076,0.8368259218211744,0.11552815238119152,-0.3035996668927996,-0.39151897605464403,0.9545941229795321,0.8563983139166924,-0.41240723398431856,0.5640265110253664,0.030337096454398527,0.26499106948338436,0.5716741179290472,-0.051294227929873815,0.9971646588957745,0.4427552069566145,0.17810766663497324
73,-0.835399471796014,0.3728828753148836,-0.46548006581478796,-0.37252708157761694,0.9304361320901824,-0.9319529489779701,-0.41800539531098835,-0.08448651445659339,-0.6402424291668425,-0.9099058830688269,0.1389619971167959,-0.2766690872805022,0.8061031619091366,-0.056655543075511794,-0.8166177910773267,-0.5637935393877065,0.8450534324571148,-0.3183010429143358,-0.7021779224100559,0.9685734463971214
74,0.8393664092938027,0.11788301752386743,0.6370178218730052,-0.30115959306217976,0.07670493685839896,0.04808369059093054,0.07684301482171985,-0.25339506621056174,-0.27739599834476825,-0.413683044847295,-0.8594974634646273,0.8150333712538496,0.7720422104051894,-0.9654069922335857,-0.8637704080073774,0.0335140747527054,-0.5537259802571493,-0.9527784261494237,0.9772601710272348,0.6421027837922304
75,0.995571578943643,0.4821180107629943,0.5931979273268522,-0.7567214974181784,-0.11743721339593849,-0.8553241034717847,0.39963225030731797,-0.3009041258143743,-0.1453689735173851,-0.7915823767299885,-0.3779806221498039,-0.3662645398807556,-0.9569594596395157,-0.3891230814332598,-0.8351375802182226,0.4448007160799847,0.779268271449733,0.38329726640958683,-0.33663992510888674,-0.852500233976873
76,-0.8052899777157227,-0.5647731509068461,-0.8375046233678018,0.8156112671508811,-0.8589073494003618,-0.9618658949033299,0.620529360131274,0.3178955656828173,-0.5306777128831874,0.3308016578634312,-0.28709625065434485,-0.3586756421411943,-0.0123102198859395,0.24637640695756757,0.9862114216364593,0.22799988113569314,-0.0719474062616543,-0.6048114103919735,0.9640090390235725,0.901626266363069
77,-0.43348348281564175,-0.288048993434352,0.4005907025924025,0.75816275664695,0.7633222374172475,0.1326412742702605,0.8271283280628969,0.7825324993315887,-0.2887654215290054,0.44982730786887215,-0.6525903376624218,0.32032681880972014,-0.4204105445896964,0.8132151724642158,-0.06337292773611614,0.1798903718400482,-0.11398382557209685,0.36327314349197937,0.7261567148784154,-0.6772256527550617
78,-0.26538412514823806,-0.603786964363555,-0.9460972888832058,-0.4703371469522377,-0.8252404070470816,-0.565822112975813,0.6516740412351598,0.5834293077553763,0.8578611471467805,0.866318356923194,0.8822977178650551,0.9031164330355532,-0.7226239635095479,-0.15015369265648393,0.26928816251019994,-0.03403924285007354,-0.08880518545138671,-0.43531796346156426,0.42728038483574693,0.8522239730653134
79,0.2629229493973886,-0.9634029390236649,-0.06875112436896758,-0.833969489859935,0.0566366130084448,-0.6358532834850648,0.4987268030217913,0.9662369110082707,0.848186229776652,0.6024390148778183,0.9418088419282433,0.7151073587500294,-0.24158492646552499,-0.38828248974019397,0.5843016564756833,0.07453273411128314,0.9967185094391287,0.6507656192212352,0.18742100830095287,0.6102385985074081
80,-0.01877936715562889,0.7390810860655932,0.5557025339696875,0.13525908514559015,0.3685411038079116,-0.9355219535855017,-0.7098283742595186,0.17481393032075476,-0.9141522085227771,-0.40608998848833333,0.13909644359753437,-0.2691522877448673,0.21744014010089585,-0.4886891045353139,-0.49358711584188386,-0.21419108027286082,-0.41327296219415155,-0.7389128231497355,0.4227977478613649,0.5925615932656174
81,-0.010712699372658507,-0.9644226443234063,0.7449543337893603,-0.266992121129233,-0.730815507817254,0.6762996461102586,-0.34383451098479134,0.6933601653567818,-0.9407462677867624,0.611113044533997,-0.4236897605403911,-0.6074706945027715,-0.7822676960304742,0.8975485033088488,-0.4062483965714374,-0.775952131555971,-0.25649008783335026,0.4188244781236148,-0.06369506371271516,0.2806284021617904
82,-0.7073753160974394,-0.858991072322044,0.807854972178695,0.9123331248260074,-0.36468770286503904,-0.05802705142214304,0.2337644902953322,0.743652554115904,0.7815745021912459,0.19876832211455042,-0.11250790739826577,-0.6118080721831063,0.9228470572242944,0.2856995410329033,0.3647126474272884,-0.8172173428817417,-0.827271041081939,0.06162756011991677,0.4516066174506683,-0.14348391339345135
83,0.15905125637647943,0.01944387363523048,-0.6673942756037718,-0.5077419171035515,-0.3577350538389781,-0.36494400679436567,-0.8490841572815346,-0.35283104797227804,-0.8536295485455345,-0.42393221982403784,0.17397097291352037,-0.6357027567469964,-0.9863995828700229,-0.18748411828831912,0.31290967937038094,-0.9216894568768514,-0.9315193527588836,-0.16639000100082968,-0.4944645524206559,-0.2480462725892396
84,-0.743098784351206,-0.5273688678223689,0.564383941515016,-0.054222026045290805,-0.5770022911550172,-0.05274858591275211,-0.16450692546711543,-0.819448238166941,-0.8932685690703377,0.1555182525141563,-0.2893122524370215,-0.7729732328496624,0.41489438436129444,0.8610611778159534,0.5447770184967005,-0.33240906279009863,-0.34438333680468114,-0.9236848817255858,0.004270504723613566,-0.3171100346355289
85,0.18652838613799894,-0.4332726147933543,0.7833711038744633,0.2839386761184779,-0.8892032047348115,0.2290803913857702,0.09075800365496844,-0.3906151457566971,0.5866448801404067,-0.10461511597144302,-0.2774321189218787,0.060242045730882765,0.40401680956970987,0.48406974894001364,-0.8221161100991414,0.4330585117591741,-0.6279688116887072,0.8748464085732301,-0.8838513414064753,-0.2964924042959096
86,0.43819519472779556,0.5338486162779708,0.6735595310417299,-0.8416053743132723,0.3951897026607909,0.7083337583218372,0.7487241748114333,0.16348877483318214,-0.19981906682625517,0.5093245889654514,0.23788931861275286,-0.918482744939803,0.5307431042400523,-0.2477850252014171,0.0004893747626815159,0.21783977050291536,0.1963968340719997,-0.5699000460970347,-0.7705080905612975,0.4574060409020335
87,0.8387906430093512,-0.2459770885427921,-0.21654807238037033,-0.41760627477083156,0.468267397025538,-0.5820873866693543,0.09633546459239817,-0.17452481082084015,-0.6224353397320159,-0.08448673954092856,-0.8866727620635118,-0.032643392251513914,0.09748130543473987,0.563929479078537,0.8097604453881895,0.2947583618035605,-0.6326662556552203,0.4735627538193736,0.5994424751274727,0.12659652362744267
88,0.6039987760338312,0.9456774866051934,-0.7995764706520481,-0.3427060044264636,0.43941994641927473,-0.07985633707905082,-0.6079757153274679,0.2430158544106864,-0.9674089061058113,-0.3059131339933321,0.21387084970004078,0.8085292687743557,-0.4198623687955927,0.914884277467868,0.5890001049124032,0.3573127685120143,0.9811668241160028,-0.8728417097518659,-0.4929443887536873,-0.3880742091616094
89,0.19568133228614903,-0.18138377966400565,-0.46735140819501253,0.6647949499928132,-0.22028227143229318,-0.40702760925242276,-0.751999222764516,0.5711140253102622,0.7173932435188577,-0.9573544342821572,-0.4350855548988404,-0.27850958253137637,-0.4422401680924726,-0.5392561956659134,-0.4107160548324562,0.5035633901700758,0.2438892095782923,0.13047509543703595,-0.3582289498201101,-0.9015332289894942
90,-0.5861023526504534,0.2560314393342289,0.3330948488952872,0.005906647992239167,-0.9763659620426626,0.31073311222829214,0.47679122597022316,-0.7602152660286468,-0.7060534441050714,-0.1537338376707338,0.46432947463209007,0.5479017872279923,-0.7223204540525183,0.11502359514458105,0.2812645245108878,-0.6708740920017782,0.6703861912358609,0.4840542284781453,0.5322020305092203,0.047849733054397214
91,-0.9022986459173035,-0.7961660521641103,0.15839465644947381,0.5019539509760178,-0.4045459227508694,-0.9442661707041284,0.9321446652491541,-0.6429132986203825,0.17553561185163868,-0.2418162302288296,-0.0515246685214219,-0.3060502852602198,0.9791407320879599,0.7395719936442406,-0.7392990615413617,0.13889861564320172,-0.6093892440445392,-0.4521691076982557,0.09948638953439026,0.40201331595378953
92,0.36143054199871383,0.2555173966648572,-0.9464541055447608,0.3483737344882385,0.1349909335866648,0.486468153996753,0.20182026956218868,-0.230534880119748,0.8900328495117109,-0.28505206511363834,-0.5080833427200215,-0.2334874068325412,0.7346050676161184,-0.6463371918040732,0.8739948919454452,0.6568732847280612,0.5170249692305566,0.3971261366768486,0.24078551079470345,0.2712747302698353
93,-0.6518826090179037,-0.6447000351594265,0.3983592631214714,-0.8816618385235238,-0.6476957626214253,-0.13240717953281278,-0.18662486332363315,0.5128020364907513,-0.5884966418775066,-0.31342857608794383,0.7157629609179712,0.06783215152323652,-0.5139316778282428,0.35490700288078014,-0.70791075658065,0.9566925704025611,-0.17478398404631124,-0.7094790522206549,0.13547350417278614,0.39940893876783523
94,0.5825640419685205,-0.5903591214763091,0.2950742523384564,-0.8992434960147326,0.06633957095356102,0.13482956633381704,-0.3714861046638671,0.8200538794262822,-0.4323528808180548,0.2661166092315581,0.5438309300325195,-0.16857644448831155,-0.22132908516039396,0.21573104649239982,-0.4623118523385672,-0.7232901234410944,-0.8420807405857602,-0.9299928036429199,-0.24938597569856547,-0.633209894503755
95,-0.669769717893788,0.6705201456168981,-0.70438486025396,0.5478232102559175,-0.8345569368466028,0.30455217602744855,-0.3654491535665654,0.3082210327848305,0.4128122798263032,-0.19738338232508257,-0.46056192546489116,-0.4286023132169732,0.7189562836836851,0.1041515025330404,0.5363477531885539,0.6800156370716182,-0.2922087355611287,-0.2752253276648051,0.5858138275000058,0.3201595552082461
96,0.7975850145357122,-0.06929958349967635,-0.7946510527871491,-0.174611075497352,0.9397690580885445,-0.7321865191689501,-0.98148453103752,-0.9126147944448131,-0.43148254039262035,-0.555603350148971,0.35022762258034734,0.7418432982669978,-0.723458169414861,0.2326747431908951,-0.5539398718211872,-0.7598222665082792,-0.9973798511171523,0.03403959990180039,-0.6760765452117481,-0.12473332648564672
97,-0.48038283302483054,-0.5076180373175374,-0.6489197279714796,-0.4426196861199354,-0.21120044507453106,-0.696952172115817,0.05103408316060487,0.12162134062084329,-0.3365891509083194,-0.447973737409348,0.4784475829189445,0.9527095236401681,0.029870189961828553,0.3816965095088183,0.2539436246279525,-0.12872691610781573,-0.5724612800906808,-0.4482006011525841,-0.9182834048471658,-0.34998950849961696
98,0.6024972291066639,0.4191567916977359,0.39007166597638565,-0.24247473328832014,0.019980551708913108,0.1845224614993286,-0.8160630134793541,0.41401809056279126,0.10882340491935216,0.14138159709746434,0.33412545858433496,0.244190318715233,-0.5506214167442773,0.13145653133274826,0.30885836058884863,-0.06703175218626956,-0.14124909268239705,-0.5578780101723408,0.9641899159528318,-0.7746981052628954
99,-0.018865439630239456,-0.9563373130906603,-0.18442697630785787,0.45172641380939527,0.34618308284770083,-0.2989127634822506,-0.755078393817529,0.7614444351417686,-0.15918462149218127,-0.7719659333192146,-0.8977050852319348,0.5986378589207824,0.9910457072378123,-0.8688872604360531,-0.43388579274059613,0.9283244030389359,-0.9493074193230331,0.36831522464082544,0.9555596066471186,-0.18599433291102296
100,-0.4039611003911996,0.7526421938605132,-0.6328834676860848,0.7283292719770935,-0.47700567567588426,0.4761982956310218,0.0764949038688234,-0.22340610751499423,0.8224139230071874,0.6312392949472294,0.4945336381770211,-0.3626544206661275,-0.9303106718869678,-0.5263710618910176,-0.6278860419132264,0.6690669350022322,-0.7685100105769773,0.8352474850855527,-0.09913930989990694,0.6974741389821344
101,0.3347600060138136,0.5274751092327632,-0.28344886358611543,0.2977154135183586,0.28503337090499126,-0.5335871236770178,-0.0808141315662636,0.010898564866605787,0.19456568861259327,-0.49565936804569377,0.06775274365041328,-0.6824368470511553,-0.7444352406612451,0.5332663289234116,-0.7715935446528326,0.03264528651998155,0.5995447892719417,0.3485418069482853,0.6189666544785117,-0.04276603434697779
102,-0.1971406178289501,0.661234344536255,0.21752923286302495,-0.9155136474855816,0.19583835192212007,-0.9850739811315052,-0.768994635280962,0.3369105532294796,-0.6944304887418289,0.8720604775516563,0.43021531781445255,-0.4685617311800532,0.9841786293675372,-0.8342865324193691,0.718215362752634,-0.3946567670722054,0.22897228359563182,-0.12248412619027271,-0.9375623765814307,0.5704825276844361
103,-0.8480518845650646,-0.3645877683174148,-0.7215172488644097,0.5170692163453505,-0.2652298008112912,-0.26181390037041785,0.04019927234964604,-0.5997995643127787,0.3588448087403955,0.31013512882584315,0.5332972331819068,0.6759861993465826,-0.14481800952802093,0.8069874544516029,-0.21630479455506402,0.21999418959773487,-0.9047900092484642,-0.24024315622649617,0.7730897821282017,0.4748211741801869
104,0.25874958926647884,-0.8194999836379449,-0.20327029954338127,0.46249607063808096,0.579181251164294,-0.19282519732364145,0.7450591406001912,-0.7209638160929412,-0.3081109537646194,0.7318276582282532,-0.9162831471499668,0.4785736819857207,-0.6500498775449475,0.9481733024614638,-0.316907154561612,-0.858298276647858,-0.35111569882812943,0.6925878978761275,0.20521977660920498,0.1631859484054783
105,-0.9372334517725152,-0.7638125250411918,0.0030158432170088734,-0.7596612919320536,-0.09220609039084104,0.3737041368373377,0.8650499964239331,-0.33905850887322053,0.9340930277220276,0.4437727540300678,0.37363755625142137,-0.7476753396653386,0.6329303588065451,0.5989751887101313,0.06009060989258175,-0.7274118813518313,0.19769106500777545,-0.08899684587007028,0.5056040525250234,0.04678824802271575
106,-0.3649331188070499,-0.3939302263699509,0.835113546789259,-0.4583132597474122,0.3933844790910319,-0.11650654561112983,-0.0025404139914175783,0.09282239617958266,-0.8137387900728605,-0.3171408482982774,0.9871240438290128,0.42115857370286847,0.7148439707100975,0.636533058342931,-0.9299168021232782,0.769343831564969,0.4718250719720145,-0.43602730161891423,0.05652809794790148,0.6187874452724857
107,0.2583867570695868,-0.24980512595413784,0.09509542431243001,0.5872080351547844,0.788211160348085,0.81970738509987,-0.608684738827638,-0.7073786527544215,-0.5345412719540499,-0.23481597031528545,0.922989637102934,-0.31128765442538775,-0.3627310838513962,0.29454358089987576,-0.6850806118547681,0.8197617077377752,-0.06268434544454093,-0.9506252954185574,-0.2897591665751942,-0.28881720775582087
108,0.4655909725961207,-0.7001795110879498,-0.3992526542755537,-0.22212554188870515,0.17954957690873297,0.46533895182794693,-0.46303330960933886,-0.7772219745211264,0.08908641258898631,0.16328553563452175,0.08564818088858583,-0.1445762035252367,0.39003604793404945,0.03961726510245778,0.5112150786687046,0.970185247196794,-0.8492966656437273,-0.43662694382761913,-0.48334154271320506,0.6030102676739837
109,0.8854461429211438,-0.9313025539016886,0.6010925478507199,0.6283787153246647,-0.6499488171984944,-0.958343956609712,0.6794134799785656,-0.7545978903747419,-0.5298098250797052,-0.835888740203973,0.8728690456915202,0.32445361340921663,-0.48829883752923786,-0.35773081647786453,-0.20288346120740908,0.576098600977407,-0.8605313170381756,-0.46342853088723635,0.41457079617772186,-0.158438771785415
110,0.24124284273013252,0.4942508436843678,-0.6773327434769283,0.37993938228909974,-0.3518857617208113,0.351639489045541,-0.8128025921555955,-0.9919885025868,-0.3487863822954367,0.20664830553257274,0.11164507688317382,-0.29227934211009465,0.8671077129633087,0.974387532827532,0.8280164446842413,-0.8236362874090684,-0.8990815954389584,-0.6135490199614235,-0.10799028820480716,0.7798132912913498
111,0.08884929538000863,0.12707606536962657,0.04751459254627699,0.6904735123319006,0.7555814253723199,0.9484795225817009,-0.8501707626402113,-0.28785085105250796,-0.7393613075305103,-0.9569653229317432,-0.6935775405567806,0.6768269659929549,0.6617216456676998,-0.4836772621840715,-0.1144410913446503,-0.7146949895559496,0.6511910251497708,0.29528683346461126,-0.8859239735136568,0.9647164853907491
112,-0.24615135880511563,0.5536192119525369,0.729797552376283,-0.396211712643173,0.42278965148292635,0.3111351404582574,0.32425538891999195,0.30750060091644693,0.5294336701510753,-0.28715761530559814,0.42894955535966406,0.6986009301446889,-0.2518640967824666,-0.9766724859622029,-0.2327487058830815,0.07163520370404153,0.9032374864281489,-0.1687949856878579,-0.739130511199777,0.9058245982623996
113,0.5231235502566545,0.7983815588238694,-0.8217632804667419,0.8161248290545744,-0.4382142140577001,0.46312976448316046,-0.2604105177201519,0.4798338466822678,-0.6789305358596773,-0.3091585538375017,-0.6001783217927903,-0.49743845317100255,-0.35291451360147064,0.8565475909740159,-0.7681845137148682,0.8575523526429887,-0.28462592959923017,-0.3292061190046751,-0.6708978771999936,0.2776749811133574
114,-0.8187583125052917,0.14348820036837884,-0.8683586536768446,-0.4127305044967986,-0.41851439121178546,-0.7636685156053431,0.7100582603007004,0.33802045367040834,0.8913242774934274,-0.2525023894641656,-0.6955599500540499,-0.722402711854929,0.4382988363033691,-0.022564672408594166,-0.9221794667995802,0.7605946142952467,0.8052331730776601,-0.635562761845206,-0.2712898449026897,0.9447301510874455
115,-0.5986026615107523,-0.011006191229622653,-0.7414764973504675,-0.8886860704975577,-0.8347194284516706,0.021756271055334286,0.06452312995101162,0.19480944337546235,0.48652210153686437,0.4009719592049623,-0.44419207072861133,0.8377685629146729,0.517588050199687,-0.7469697522199248,-0.7386982070542722,0.6928588831533624,0.9969992921538862,0.9229132805098172,-0.21782274286046976,-0.2621157014609694
116,-0.6131248417899156,0.05345367938250023,0.29606037706565824,-0.09438562599402056,-0.0011929634932019706,0.7430656839675447,-0.7679189304906922,-0.2005724988820956,-0.05271902322197897,0.6182227503318753,0.0991182548208156,-0.8733242945170594,-0.18002985425544904,0.6327415888931196,0.8675485725266723,-0.6860517628467449,-0.3779728849319097,-0.5666921973391676,0.9926220168981934,0.6213151666212713
117,0.15102138000477905,0.8008468404552067,-0.20763171680645076,-0.17951717648736754,0.5230636469598096,0.45268705612456706,-0.5728770392712643,-0.24643519400640557,-0.4769039380918847,0.09647780496197833,0.9715731497513753,-0.9379682548141288,-0.8479521034695625,-0.4064076480268537,-0.9627243855565975,0.7315525616362342,0.984871779099471,-0.9660491008966718,0.8517634146478141,-0.9181160601702407
118,0.18115337824240996,-0.0004720921637435538,-0.17787945300152952,-0.46850545041534475,0.9263280110885486,0.16638103019923167,-0.7277441984070971,-0.8251207280749804,-0.7113674556754008,-0.6989233852935031,0.12694510794400626,-0.1759812975678432,-0.17973621596074607,0.4369532964243057,-0.7777907053028037,0.00285655312777644,0.3139803988089096,-0.9146772411071451,-0.09053294745297058,-0.1850166811884293
119,-0.1451013339242586,-0.01687137623669055,0.26633010429506454,0.2246741075303602,0.3090919565178203,-0.9267593101552232,-0.7015546548797236,0.029086708768457425,0.6785985355293047,-0.44430814277186403,0.22626613252258054,0.28792809770010863,0.2734358474547329,-0.29736820058211966,0.7042454491275314,0.07307117537938357,-0.8672474473722787,-0.5454161738360106,-0.009935224351604655,-0.30190238789726775
120,0.3115375194931944,0.012293895768560548,-0.9686759245309375,-0.5343503959647926,0.03523994313461554,-0.10954609978015206,0.5015617026242221,-0.30426587264170624,0.5167306467896491,0.4361128350545924,-0.11201869074361626,-0.6194795052750639,-0.5420273334966708,-0.7491068041742117,0.09692806781866947,0.5772297116580916,-0.08719055838182954,-0.12967207458396812,0.9290368037453662,-0.22375737780006788
121,0.404656073565971,0.614962180556327,0.9769802720725067,-0.7821216281896128,0.13687856192507986,0.47595762169900513,-0.8234546293478613,-0.35822247325143586,0.2403067685200173,-0.21574811126856153,-0.42871263435121265,-0.959290583951907,0.9711626573073469,0.7420264946911888,-0.7475915557389878,-0.5227725780087515,-0.8761887008147717,0.8913659036739727,0.1886008059720934,0.7834949584003348
122,-0.6005826358762729,0.770784425056428,-0.9673013292909327,-0.170995984777514,-0.8136711600480564,-0.7602827516114161,0.28247759260915073,0.3371513584264423,0.14677609059336127,0.4998215389252225,0.8476985798823546,0.32022794424370593,0.9118342303906848,0.006411650018049109,0.34807344666574624,-0.5425320021600484,0.8211271370123969,-0.8199838167111761,-0.013968888983659777,0.8837710865126964
123,-0.4500668481634196,0.4001712847427352,0.8719184275397158,-0.2641408504658638,0.8708834323783066,0.9147220371834468,0.4424944081124522,-0.10158449689535609,-0.28793036193518784,-0.2085111360742955,0.9422687401170973,0.8544059542682056,-0.7626356289508778,-0.0818221493017961,0.43493153199859913,0.7554322442357466,-0.7632211883237545,-0.8995382298143193,0.1779708515977032,-0.6099654058107262
124,0.1788766627263516,-0.3209867836076379,-0.20795454951898074,0.219475966031347,0.3327761794934776,-0.22739779251708092,-0.2381773861301275,-0.15741873195907363,0.08344215838475022,-0.38758231989173253,-0.6532976728094106,-0.4045277491876642,0.32711731240633757,-0.6550835592617521,-0.5492535116118125,0.8227467619636242,-0.15906173082871655,0.24365285602173925,0.4025975413691312,-0.9125519536815923
125,-0.4312256368227687,-0.6714683248402218,-0.6678000690118024,-0.8853384246701383,-0.347689005669793,0.32220683218737434,0.2296363910469983,-0.5686462533528183,0.7762865688961864,0.05480617818300426,-0.7130029552582706,-0.9863457066655834,0.17844379582678438,0.04608153619751798,-0.05786103121862873,0.31535932952587853,0.11908617405579314,-0.45846450117143256,0.8651039637776079,0.5635145974627833
126,-0.6179181055487866,-0.19145259941493453,0.2674747966600841,0.08924151038761563,0.477230444430516,-0.7913178423245306,-0.3232710730340067,0.02813637209404618,0.9878626476108263,-0.38145523117458247,-0.5423160232863686,-0.024182457605913532,-0.1609162441444194,-0.8238344757097738,-0.3753966878338908,-0.41722987365682784,0.9867638182133687,-0.32057500487418866,0.7546256909304014,-0.0025976199937098876
127,-0.39746331316173467,0.12149916100254599,-0.06161115712890397,-0.6767586788303288,0.8666567512766254,0.37682565157752546,-0.11623189905051445,0.3704597001106871,0.8152991181526237,-0.8648724571158262,-0.44564693413663625,0.8422549222331377,0.470261585137528,-0.382297358948694,-0.7869662026197768,-0.4387069481829964,0.9641926227463047,-0.991060560078505,0.19565125070335232,-0.179183284999876
128,-0.7580611499164978,-0.6719952757397774,0.21612093704946744,0.18983133140992825,0.4214198781262328,-0.5723482523994898,-0.42193134023872947,-0.43940387743106846,0.7504323771868517,-0.27200305009855974,-0.8540989204527925,0.9895074073667465,0.8236211224445245,-0.22165469733257925,0.14108097481145387,-0.6737948206120641,-0.4371152699952885,0.48140988633632364,-0.61892199079095,-0.15256745018553608
129,0.9146821437333699,-0.22564498448934311,-0.8483838070078433,-0.17857726843238586,-0.41859593337939405,-0.41477722225354463,0.7508922432864702,-0.09357436497809535,-0.6929526510786999,0.8839781685764243,-0.13650979084500392,-0.4645714461795849,-0.14986653420984974,-0.9742283966417793,0.28608900762959477,-0.6743763592389254,-0.10023544080125268,0.9945107188108846,-0.34898999252976215,0.9147499713995115
130,0.6299171487164981,0.16469156850284628,-0.937262063764541,-0.2821304472698585,-0.3872281361538459,-0.2748754757598548,-0.5000558928852865,0.4796084077953975,0.3317181759999557,-0.08634084759763527,-0.2318917384235719,0.9463794825991438,-0.19821902412504522,-0.192002456975791,0.5131244358024776,-0.24579628795711672,0.9044286383147735,0.41276086052301175,0.7200201238126922,0.24902358564006888
131,0.19843412602880628,0.7444678114992243,-0.5299580867767928,-0.558908121733817,0.8746978911908361,0.7703778084761179,0.6852530171989104,-0.6381803654971157,0.6297337568819403,-0.12501293988503104,0.5233600152957152,0.5612647044137933,-0.7217311580703718,0.5161484887264305,-0.6846435582923365,0.7478394583971459,-0.6572675599196458,0.5232740590203053,0.42745222337803335,-0.835985391639358
132,0.56266871432585,-0.49943183104994526,-0.6878624621591607,-0.8261436082890714,-0.45015369388127024,-0.9703586763981031,0.38265438452154354,0.35887112173257574,0.9568039034806615,-0.9191959388992084,-0.17986451199681674,0.890300619078455,0.27338045788879084,-0.3192579199432082,0.4695048157371553,0.548374484831154,0.33018687324461027,-0.6673273050699,-0.8355385580293002,0.3051905344256194
133,-0.6112026960936046,0.5163306842448439,0.511742382260701,-0.8494429137116575,0.24262026831612515,-0.05674114632675109,0.5289469895045935,-0.4112938913738884,0.6324626963640192,0.641488648447641,0.4429918172467202,-0.6506793266315911,0.13098852833521346,0.40351767932202565,-0.7537786791076686,0.16854865617419357,-0.5559545793779632,-0.7679884869428875,0.5111257169156362,-0.29202876702162794
134,-0.20729076006778802,-0.593302235054552,-0.25280699616193836,-0.015625879741339554,0.9711790907872802,0.09711620829978007,0.021148166924275014,-0.0044890156499386435,0.24646193012493178,-0.021134715898270207,0.29170442198191404,0.20671467507642927,0.9011227078921353,0.04572432630619461,-0.23460051052641284,0.3125258741924011,0.510060203577207,0.21047268696661492,-0.28859503080322857,0.30380920710186277
135,0.18663030966151162,0.06193293257968402,-0.9723727253592471,0.8940918770610466,0.378282198214247,-0.010276296973301458,0.8098414577701045,0.23929375408865194,0.19930754348431257,-0.3580038642896619,0.4957989899681938,-0.13370861978352422,-0.058674491814581176,-0.2589982681134908,-0.8498661417282891,0.6900708853869224,-0.836178805255984,0.32897394359584675,-0.9335968583164667,-0.8912279694610106
136,-0.31109036676356694,-0.6169844960203803,0.07037553358887139,0.8347620887063438,-0.5059677635255422,-0.6383828155077806,0.3173124133987659,0.9756381607723386,0.8436189056511136,-0.16044281526618032,-0.1836618848291114,0.8107182782698052,0.17993182344687186,-0.39258273669669075,-0.5781809270164875,-0.4259536330664391,0.577377389227735,-0.04682714785637532,-0.47051351409581477,-0.9470112559625063
137,-0.683528881778936,-0.06732891818979914,0.2718956024954797,-0.9405640349589603,-0.5128410016736831,-0.37691890762050684,-0.13817809857230245,0.9226534854540946,-0.7912966353098485,-0.30974307741365936,0.46077870529509757,0.8748011266865345,0.7412122652761022,0.8926766729789528,0.11682826410685032,0.9988351327543328,0.4315673503536077,0.9513842421772807,-0.987388869597922,0.9597400832930625
138,0.09873933134762036,0.335135698030987,0.7169194245371981,0.19697515489026052,-0.9885845151406523,-0.6515908733444593,0.7812691171343851,0.8813931835184459,-0.17966578608702033,0.9912818337555762,-0.23027062217219663,-0.3069733311707028,-0.8921639010835904,-0.5522535443408201,-0.9204094285383668,0.688020419363514,0.4592335889879604,-0.09722247002584039,0.12730568837691036,-0.18394701168209182
139,0.9508046825031549,0.24219451755603716,-0.5673641918840695,-0.6379100567098541,0.8588407060535685,-0.8182445014965276,0.09010351355706514,-0.6340149256592493,-0.683744118439993,-0.8264913270802967,0.9889907149348645,-0.6868920846894506,-0.5150564852887631,0.8653190429477609,0.4670194555207965,0.7194703408808034,0.9060396971463165,0.6134618347790677,0.30204388465631093,0.5877209233017793
140,-0.9802281416052672,0.7459242874753371,0.16584287792060448,-0.4574814967951166,0.42644532792098566,-0.8644817605816664,-0.8361628189597636,0.19370517984721647,-0.9642466810338777,-0.1458137088772664,0.9592298699336945,-0.20600654469663615,-0.1904824260405258,-0.6006124737070493,-0.8951610260687914,-0.1064427742803773,-0.9566840398388896,0.8481972065715664,0.19491627950970503,-0.999722408408596
141,0.09830390792612498,0.3534374800348441,0.12226213206947723,-0.026895779431516553,0.35809344953166145,-0.25606950870365863,-0.3788996200279888,0.6556856062293417,-0.10963189062192491,-0.2340096874095845,0.2627789069735802,-0.1335749136625437,-0.6503915824191091,0.504639198207032,0.841971755866892,0.7401047254517259,-0.7990889382763591,0.04880309429157492,-0.21860596852365832,0.9509820397072668
142,-0.38094203606855936,0.6437806240662307,-0.5521470732354252,-0.8613443297838586,0.17265742095470094,-0.6719798076159043,-0.8120633899154175,-0.4331336525952707,0.5240209577272656,0.9553409473796843,0.20617598097034429,-0.32588995972868173,0.8188031644575255,0.6670751555938974,-0.49361885111543113,0.761110679104412,-0.2958311371567124,0.5124663181821543,-0.9070608230462969,0.8307172168753363
143,-0.966021997384237,0.24148164987664877,-0.3103851828208808,0.834802838677809,-0.3799169710883572,0.644692957857665,0.9269307097607691,0.1901673480085262,-0.16646530963720552,0.6813948949874136,0.7370374167286213,0.07611554788781794,-0.6543564972028504,-0.6027678489027204,0.9400660476610623,0.9277243657266294,0.6414379502625454,0.7511422745812839,0.38124207774065977,-0.5051148973196353
144,-0.6254527521913678,-0.9964048149611475,-0.8867590310914699,0.17715819608686334,0.86460807373521,0.5462787669469582,-0.4171262297293732,-0.3072899492597678,-0.7912054071308359,-0.3173938883827203,0.829344084842248,-0.7460692658236765,-0.9561550736456972,-0.886189994162786,0.663072750825118,-0.9818923591806641,0.5841104344123897,-0.32617130211736534,-0.5583764702935989,0.28367489967873816
